Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
1400,150,2191,2012,1565,0,69
1426,99,1928,788,724,552,51
1400,1404,1377,1658,739,0,54
1340,374,1111,1633,758,445,46
698,284,2024,1346,1220,0,68
1421,1358,1689,458,406,595,49
689,50,1636,833,1089,0,55
1388,1272,1533,1853,1771,14,58
1405,711,2561,720,989,0,52
1396,130,2299,1202,1487,662,66
1398,84,1382,1311,1322,0,54
1399,1765,2093,1572,672,480,65
1367,1362,1436,1115,1232,420,61
670,1360,3030,400,740,61,36
697,1627,1280,1031,1336,0,68
1378,957,1791,1542,1064,581,75
698,283,2556,1304,1352,597,65
1302,1191,2119,1674,582,106,59
1357,327,1311,1010,1051,40,27
1332,84,1151,1310,1138,0,61
1388,148,1396,1465,1517,517,78
676,1593,2093,480,1728,0,33
1414,2087,824,1156,939,313,68
1392,2281,2268,1847,1300,179,71
686,2091,3180,698,1110,486,61
696,120,3205,1150,1232,702,65
1392,716,2642,865,1176,0,44
1409,1709,1361,1367,1453,0,76
1347,640,1088,597,1294,0,40
1411,525,1555,382,926,0,63
1411,491,2220,1090,718,0,49
1342,552,1548,1242,873,0,36
687,162,3001,1244,1491,0,38
1407,2054,2428,1682,1066,3,71
1384,18,1086,1702,769,0,60
1331,815,1776,931,1398,603,54
685,422,2208,1215,1466,685,59
1361,220,2944,1310,1285,1,60
1377,1514,1451,888,636,603,55
1324,567,2991,1182,1410,665,65
1359,861,1609,1098,810,771,55
1387,99,1114,1291,1018,0,61
1413,468,1056,1770,1179,0,65
701,1423,2368,1213,1220,687,71
1371,156,1906,1266,1385,377,60
1389,241,3258,251,585,286,28
655,301,2989,1060,1218,668,64
1317,19,1297,1186,750,651,54
696,960,1444,1159,1233,0,43
1417,1666,2377,526,872,1,60
690,437,2947,1123,944,605,38
1392,1546,1547,1684,1092,0,74
693,1072,2663,520,1127,0,36
1427,2343,1876,1301,1233,25,55
1365,120,1406,1306,1251,701,63
1381,2479,1280,1318,867,0,49
1413,1448,749,619,615,0,45
699,404,1884,1351,1372,0,66
1340,920,1697,1285,1311,173,63
1421,246,1423,1306,1126,0,64
690,1882,1438,456,1061,159,57
1369,1434,1254,1145,852,0,69
1428,1471,1056,992,798,0,61
700,1319,3487,621,1085,0,73
1355,-15,1623,373,1482,239,45
1422,332,1542,1247,1040,0,48
1420,549,1719,1525,1399,0,83
1377,985,1537,868,963,580,71
1420,213,2180,1127,1055,0,66
1418,1188,1098,594,1048,0,65
1414,403,1717,400,1186,21,63
1372,1357,1026,1063,1345,0,42
1394,1010,1240,1539,1797,0,55
1421,513,1790,861,935,0,51
1322,59,1255,1284,576,1172,52
698,590,1122,854,1342,3,40
1406,101,1763,687,1088,189,78
1328,378,1535,1192,1788,28,51
1413,502,951,1172,1284,0,68
1383,600,1954,640,1362,154,78
1378,136,2422,1341,1342,35,40
1352,574,2878,391,1355,428,37
1413,1096,1273,1590,1067,0,77
1325,244,1356,1301,743,0,50
1415,1264,2418,1691,1110,0,67
690,333,3388,572,937,549,32
1383,521,1908,1633,780,0,57
660,497,1920,380,507,0,46
1381,1446,1393,1105,778,224,36
1317,1085,2193,1858,859,164,59
1372,170,1554,1608,1309,209,70
1390,140,1568,1734,891,0,57
1355,37,1872,1300,858,369,66
689,646,2311,1241,1331,179,67
1374,1177,2862,371,1109,0,21
1289,61,2174,549,567,531,60
1363,680,1939,893,656,473,47
693,286,2348,1167,1278,211,36
1346,722,1293,986,852,0,37
1350,183,934,925,1633,0,43
1368,2153,1068,1419,781,0,43
1400,1328,2716,1625,1355,10,73
1410,2099,1175,899,1466,0,65
1327,1304,819,1170,1136,0,62
1408,153,2329,892,1160,288,81
1428,2474,2233,1058,1065,0,65
1363,230,2112,1263,2123,494,55
1386,167,1142,1268,1367,0,60
1370,453,1078,1218,1218,0,69
1366,1530,1674,1163,1414,371,46
1392,749,1435,1810,945,0,68
1381,2297,1523,588,1573,0,52
1318,612,1385,1387,1265,535,41
1393,2472,2350,1768,895,4,56
1413,179,1615,921,1428,326,73
1355,165,2062,890,662,454,42
1383,1298,928,1092,1696,224,63
1346,74,1195,1221,820,0,41
1376,413,1124,1587,1457,0,69
1357,322,2498,1639,1220,19,62
1422,2553,1445,1065,1037,596,61
1311,1210,1984,1193,879,0,43
1364,1013,1148,1533,1077,0,60
1427,1062,2206,2031,1778,12,65
1341,1614,1948,1272,965,0,32
1385,581,1692,928,1221,653,49
1345,57,1124,1564,789,1039,51
1389,82,1808,1114,1214,0,36
1365,-1,2443,1735,1440,381,68
1398,29,1723,1372,1208,0,80
1343,27,1835,1679,1395,132,87
1403,1224,2066,1619,1183,112,54
1340,2133,836,921,1362,480,46
1388,512,2095,1475,751,349,54
1386,1034,1364,1369,1108,0,67
1293,1041,2965,1784,1069,62,60
1397,325,2846,903,1649,396,72
1426,399,1420,1839,1114,0,75
1383,326,1092,1710,995,0,52
1382,94,1563,1168,844,180,71
1367,2480,1931,1356,972,25,58
1417,247,1454,1601,1205,0,62
1327,678,1587,993,1064,785,35
1370,359,1286,1098,606,0,55
1361,66,1187,1177,1115,0,41
1313,598,1295,1104,787,210,38
1342,282,1577,709,1682,0,42
979,5,3567,459,930,86,33
1400,155,2540,1696,1604,185,80
1384,1777,1236,1268,669,178,36
1351,1323,920,742,1303,0,44
627,814,1775,384,445,544,48
1399,206,2161,1500,743,0,56
1327,309,2747,468,1482,680,43
1376,1603,1555,1579,1578,189,63
1389,183,1788,1520,1549,90,76
1410,79,1567,1727,1538,0,65
1426,965,720,603,421,536,50
1311,660,1075,1315,819,0,52
1424,1075,1250,825,1035,0,66
700,2544,1234,1228,1254,0,70
1358,97,2301,1262,1468,707,48
692,800,2697,507,961,0,31
1413,850,1490,1758,1251,0,74
689,832,1435,1246,1167,0,57
1356,398,1230,1119,1059,0,37
683,2456,1848,460,1195,409,39
1395,981,956,1705,1323,0,35
1421,554,1174,584,1087,652,68
1421,887,2125,700,1271,0,69
1362,1117,1009,1052,720,379,41
1415,1213,935,1681,1286,0,65
1392,606,2158,717,633,0,46
1356,951,1604,1115,979,480,59
1386,1820,1467,1429,1362,0,64
1314,878,986,1174,752,0,52
1421,257,2440,513,913,808,61
1420,123,1628,890,1380,0,55
1380,309,1124,1288,1016,0,55
1361,397,2159,1691,752,411,37
691,1123,2205,1236,1310,610,68
1344,416,1027,622,1744,0,53
833,563,2839,1331,1583,4,36
1379,1809,1434,1012,1144,0,37
1388,2451,1617,1267,2291,0,64
1314,1059,1535,1213,1219,371,50
1368,1602,1628,1795,1133,0,73
1364,1664,2474,1850,862,0,61
678,496,1716,1070,920,633,49
697,824,3091,472,856,143,40
1423,1125,2418,1647,987,0,70
1375,1080,1152,1088,797,0,56
1411,1359,2020,1784,1234,0,71
1379,137,2687,1208,1231,107,58
1423,1006,820,981,1288,0,52
1394,28,1715,628,1357,0,49
1402,1761,1541,1568,845,0,62
1391,534,2514,1004,1061,0,56
1412,940,2857,896,947,84,65
1391,58,1826,558,1835,0,35
1286,1839,374,1143,942,0,54
1313,123,3707,498,602,496,37
1410,1886,1062,1279,1129,0,69
1360,356,1880,1276,1241,438,57
1410,335,2770,1184,1310,0,62
1404,870,1183,658,629,0,43
1390,1191,2075,875,1788,123,54
1428,1563,1741,1386,1072,0,80
1416,333,1056,564,505,3,44
1377,916,2290,1713,1190,283,61
1377,551,1738,1014,1198,222,62
1373,1527,1597,1065,1563,0,56
1403,130,1727,1664,904,276,67
1315,512,1801,1210,1147,0,55
1393,161,1267,1667,1180,151,70
1372,62,1498,1488,1211,0,69
1419,490,1636,809,1204,0,38
692,191,1642,499,975,681,54
1428,1552,2684,1124,1365,1,64
1382,337,2908,1782,1162,172,46
1348,233,1585,1269,1284,709,41
1413,8,2109,927,1475,67,67
694,-6,2553,1253,1414,288,43
1420,423,1697,912,1707,0,60
1406,1067,1979,1626,1227,0,66
1385,1262,2075,1790,1064,49,54
1391,1942,1316,768,1492,0,41
1392,35,2319,1797,1061,61,52
1394,2256,2461,1614,1227,0,81
1365,317,2148,1088,832,0,55
1416,160,938,1071,1330,0,67
1340,458,2243,1244,1685,578,69
1293,1483,1253,1325,912,0,47
1411,1672,1026,849,954,0,63
1380,1796,1500,1504,1642,0,79
1384,1876,2641,1797,1064,0,65
1386,164,1986,1275,1201,0,62
1392,255,2720,857,1053,0,59
671,94,3951,444,1433,391,27
1415,455,1614,393,1133,0,67
1376,355,1813,1730,1069,0,54
1417,1149,2242,1218,830,0,71
1398,1327,2286,1468,708,0,55
1351,1597,1184,1445,750,1,40
1361,609,3757,434,1363,14,29
664,269,2009,1306,1235,109,51
1423,376,1173,1613,1139,0,64
1395,65,2177,1588,1351,525,61
1360,131,3437,432,1689,667,42
1422,1411,2307,1316,884,0,63
1407,202,2749,695,1129,0,42
1309,113,2269,1135,1708,541,44
1373,1480,1746,1379,841,0,54
1370,199,1298,1264,1217,650,63
1382,19,1153,1465,940,607,39
1421,1124,1482,1157,1036,0,56
1375,520,1771,1298,1112,79,58
1426,171,912,2001,1762,0,70
684,842,2654,383,720,0,37
1423,129,1297,970,1008,429,64
1388,719,1987,1212,1136,0,67
1373,245,733,602,756,452,43
1417,1358,1411,1088,1335,0,64
1395,831,2148,1221,1004,134,77
1416,923,992,1425,1282,0,55
669,225,952,925,1283,0,66
1411,196,1405,1653,1282,0,68
1366,1764,1237,1126,786,440,36
1422,53,3159,1795,850,0,76
795,193,2470,509,878,536,28
1373,0,1998,640,1532,336,51
1380,672,1584,1553,1463,0,78
1409,2045,1379,412,1053,0,63
1360,546,1636,932,1844,1,47
1393,558,2223,680,951,406,76
1356,652,1832,1192,558,338,52
1417,131,1009,1720,1302,0,77
1337,546,2694,1178,1755,419,46
1426,176,864,1981,1779,0,64
1364,1896,1744,1472,1576,64,57
1380,43,1963,1182,600,28,52
1344,446,2066,1314,1538,1,62
1377,-1,2643,1536,1239,2,71
697,1776,1738,1265,1187,0,69
1413,775,1999,363,660,50,48
1342,745,1191,1296,1092,0,61
1422,254,1231,1489,828,495,66
1391,2450,2850,1796,944,0,68
1394,1188,1896,1653,953,1,43
1409,39,3466,658,1145,739,32
1417,186,1987,1710,1149,0,75
1359,331,1136,850,1366,7,43
1359,32,1619,793,1527,0,46
1370,1826,1176,1293,718,0,35
1392,947,1499,1851,1247,191,36
1351,622,2255,1727,889,173,41
1364,2027,2297,1659,1108,87,84
1372,2436,1308,1644,828,0,24
1402,204,1463,1520,1372,0,82
1325,354,1633,1306,1130,42,63
1376,156,2586,452,583,328,64
1419,124,901,2025,1835,0,66
1356,114,1490,1250,1230,0,43
1386,304,3447,272,596,11,32
1276,459,1623,959,1095,342,37
1420,305,2752,903,1070,165,72
1423,321,1554,870,606,449,50
1426,235,836,1982,1573,0,69
1371,194,1458,1600,1739,0,62
1362,139,1347,1202,1429,472,60
1409,1681,1857,1400,1582,0,60
1359,335,2098,1327,1561,338,62
1335,245,2561,299,781,761,31
1395,2607,940,1297,1249,0,42
1406,1807,1505,1412,1236,0,67
1392,1222,687,1508,1664,0,53
1428,1560,508,933,816,0,59
705,294,3103,1159,1091,117,64
670,305,3420,323,760,260,32
1355,2028,1430,960,1458,153,43
673,1579,3016,1790,1558,83,69
1373,63,2275,552,1835,496,33
1408,234,1911,866,1038,0,50
691,1595,1286,540,861,425,35
1201,1198,693,916,1069,0,65
1362,1,1867,1308,1005,130,69
1409,45,1677,848,841,864,49
1372,762,1673,1104,901,2,42
1287,846,1565,1209,1621,436,43
660,1843,3492,643,1238,534,65
1364,411,1180,1836,1560,428,57
1407,1764,2185,668,844,0,27
1398,1789,2208,1284,1486,0,74
1340,483,1753,1979,1529,335,71
1403,34,2195,1213,991,334,62
1423,1453,1630,911,872,0,64
1394,77,1602,1928,1808,0,58
1384,-7,1414,1762,1026,3,55
701,2670,2103,1299,1239,0,72
666,283,727,352,443,609,37
680,351,1423,905,1334,224,43
1366,618,1987,1235,897,0,72
1376,521,1417,1589,1414,136,66
1369,1407,2516,1861,941,0,69
1372,1966,1281,1023,858,815,63
1368,11,1336,865,1234,192,60
1388,2240,1346,1558,1686,12,52
1409,138,3345,1798,881,8,76
1391,750,1448,1405,927,63,41
1343,1091,2758,786,1331,594,83
1379,523,1033,1134,575,137,60
690,633,3689,1193,1115,0,35
1377,2155,1430,977,1099,0,39
1396,236,2557,1682,1009,0,67
1415,2688,1793,1621,1281,0,69
1351,855,2241,1670,897,27,58
1377,2168,1169,717,734,755,43
1314,802,2234,1651,764,234,58
816,69,3526,416,1235,323,26
1394,298,1675,1465,2235,0,57
1411,1283,1459,1597,1239,0,73
701,1172,3145,431,787,0,37
692,1226,2188,1184,1076,479,66
1355,133,1436,914,1853,303,44
1331,231,1740,610,531,657,48
1356,425,1803,415,1560,0,41
1372,770,1215,1469,977,0,38
1427,2399,1304,1564,1458,38,62
1361,8,1581,1447,1366,35,74
1414,558,856,1368,1244,0,53
695,1664,1667,1358,1315,0,68
686,633,2866,1200,1287,218,81
677,38,2498,1230,1175,71,60
1416,1360,1056,1649,1188,0,66
1376,1293,1732,1009,1542,125,59
687,1036,1552,1157,1110,697,44
1424,175,1690,1978,1933,0,57
1318,644,1361,1046,841,865,42
691,273,3699,1281,927,80,37
1379,1726,1063,464,860,46,62
1347,556,1933,1103,1075,290,62
1406,207,1752,1608,873,0,50
1388,230,1103,340,377,990,49
691,917,631,870,1399,0,38
1356,16,1284,1315,1109,0,58
1391,1510,1499,1520,1008,0,79
1405,1894,1026,799,476,0,47
1418,1658,1914,396,899,0,77
693,-12,2285,1214,1348,463,67
1394,450,1847,1468,1568,0,51
1386,214,1784,1268,766,2,67
692,134,1828,1218,1280,18,33
1400,1428,2504,1856,952,61,71
692,169,2433,1236,1360,66,36
665,897,1384,370,431,722,49
1353,353,1301,899,1797,226,45
1361,100,1629,1298,1205,12,51
1411,1008,2949,874,1331,0,75
1182,782,942,1186,1083,559,54
1345,299,1405,1224,985,253,32
1371,747,3138,313,935,0,34
1402,150,2788,726,1005,0,52
1406,246,2345,1665,965,0,51
1348,426,1606,1287,884,451,55
1332,266,1046,1316,1094,0,58
706,1134,2970,709,1276,0,76
1348,1541,1213,1201,1544,330,48
1416,1817,1011,1320,1187,0,65
685,45,2203,1258,1151,598,71
702,812,3066,1051,1076,0,68
1407,2502,1013,1395,989,0,68
1421,96,2702,1476,1188,0,82
1389,467,1217,1233,735,0,51
1335,227,1110,1318,1216,0,65
1358,851,1301,1221,1458,157,46
1413,1241,933,1749,1140,0,76
1405,807,2349,921,778,640,55
1318,1288,903,754,797,196,37
1373,123,1988,522,1316,617,45
695,567,2950,510,735,0,44
1393,648,2235,681,971,372,76
1414,1074,899,1308,1475,0,71
1407,111,3084,933,1047,0,60
1358,1712,1902,975,916,312,31
1284,1868,478,1042,934,0,53
1391,1625,1468,1541,777,0,53
1350,713,1526,1148,835,0,33
1348,267,1674,1208,1098,426,62
696,519,1126,1192,1173,0,28
1386,280,1215,1098,894,226,59
1349,451,1493,1278,1494,67,50
1412,374,1538,393,1131,0,65
1405,19,1519,1281,1236,365,74
1390,263,3936,436,640,25,35
709,846,3281,441,906,289,75
696,555,2079,1229,1152,30,56
1378,1548,1336,1402,814,0,54
1424,822,2362,1520,944,0,56
1418,697,1886,629,723,156,50
1424,2186,451,1426,794,0,64
1350,1812,1390,1177,821,0,47
691,992,909,623,705,852,45
1405,811,2522,1683,1181,367,85
1386,1360,1528,1269,890,0,36
1415,1504,1762,1190,1393,0,70
1406,2165,2572,468,1016,0,36
1383,599,1975,1099,762,103,47
679,168,1593,286,1013,462,54
1422,698,1690,399,698,5,43
1379,2167,1183,1339,807,0,42
1342,941,1586,785,1653,0,43
1420,409,2162,1190,885,0,66
1397,820,2156,1237,637,0,66
1400,1477,1755,1703,1013,0,64
1391,911,2470,1377,1257,112,80
1288,70,1106,1226,672,555,45
1420,1997,2418,1760,1333,0,79
709,601,3841,684,1283,40,64
1401,1166,1415,1860,871,0,60
1376,1519,2069,1666,741,0,56
1366,377,1243,1065,1480,459,63
1417,658,1173,936,1160,0,71
1412,1540,1057,1776,1130,0,61
1406,419,2781,532,1341,64,30
1428,1883,1148,1152,1241,0,49
679,618,3262,428,1123,0,33
1422,123,2299,433,1199,0,61
1382,550,1405,1628,1806,0,67
1408,466,2629,940,1195,0,63
1385,772,1060,923,1534,314,61
1388,58,1383,1385,1221,0,61
1369,976,1734,1540,889,417,49
1362,97,815,809,1398,735,44
1380,2689,841,1490,617,0,30
1347,259,1262,1006,1058,0,34
1364,2184,969,389,1058,477,43
1390,-7,1418,634,1431,765,50
1428,294,1190,1686,1376,0,73
1400,618,3002,1828,1557,33,73
1366,163,2038,1197,1132,136,65
667,1013,1156,374,444,709,42
1402,751,996,1365,1263,0,71
1375,918,1851,866,1123,90,36
683,1332,1671,1153,726,0,55
1375,933,1194,1218,893,0,45
1342,106,1575,1120,1034,643,54
1334,505,1525,217,517,579,57
1326,570,582,733,708,840,45
1396,413,2074,1681,1075,130,44
1379,34,1080,1444,744,0,40
1311,11,1889,1301,1010,365,72
1421,258,1839,719,1155,0,78
710,1513,3522,844,1245,122,73
1342,1875,993,380,1572,1,46
1391,793,1396,1659,959,0,65
1377,1133,2255,888,1322,0,53
1412,2608,1568,1662,1099,0,80
1351,671,1103,1023,1027,0,34
1370,144,980,760,1091,0,62
1321,2469,1954,1233,841,333,38
1360,388,1337,759,1601,0,41
1355,363,2946,638,2019,110,57
1380,1960,976,922,1471,0,60
1375,617,3440,436,798,714,38
1378,1780,2457,1603,1092,0,71
1404,334,1007,1240,1002,662,49
738,504,3615,478,1071,2,29
1373,1602,1538,1672,1303,268,75
1420,597,1701,1788,1303,4,83
1398,587,2145,893,1218,0,67
1311,984,2390,1240,1521,474,58
1376,958,2450,1580,1233,0,76
1360,25,1901,1216,1367,687,39
680,650,1658,1139,897,0,52
1400,49,1784,822,604,370,45
1425,1040,1579,1735,1467,644,67
1350,1580,2491,375,1327,24,48
1383,352,2460,834,891,250,45
1317,66,1404,1162,1702,529,48
1356,910,817,835,1353,78,41
1395,2061,1120,1265,1509,0,63
1359,493,2029,2023,2190,0,64
692,337,3442,1003,1356,181,80
1406,688,1685,1231,970,0,80
1423,46,1379,1925,1598,447,62
1394,1755,826,1764,1636,0,57
1355,360,1742,1238,1360,0,64
1392,397,1589,1347,1412,0,50
1357,1260,1306,1640,1599,753,61
1420,159,2078,1575,1235,0,73
1391,386,1199,1389,772,0,40
1343,1377,3231,419,1688,0,49
678,289,3531,555,1103,3,44
677,683,3627,977,818,544,35
1350,539,1754,285,521,0,53
1390,392,1026,1383,1587,0,51
1357,809,1494,1522,1700,1,80
1340,22,1465,789,1725,0,45
1375,65,1505,1598,1456,565,68
1369,1886,1051,502,1235,504,49
1366,1160,1159,773,1493,0,39
1403,213,2410,791,907,0,63
692,1081,1721,1221,1227,0,60
1360,434,2787,707,1536,487,81
1417,20,1436,1676,1362,0,68
693,276,1904,958,1687,100,43
1377,1401,1074,1203,881,0,68
710,731,2569,1111,1206,0,65
1410,27,1063,1611,1168,0,63
1360,2009,1595,1287,680,225,50
1415,460,2557,1385,1734,0,67
1375,370,1121,1462,1562,0,50
701,130,1593,1384,834,440,53
1374,2452,1482,1389,1082,180,77
1344,2050,599,419,1265,515,49
1365,457,1058,1222,1450,0,60
1395,139,2621,1900,1358,0,79
1281,571,585,1181,1000,0,52
1371,1090,1554,1225,791,0,47
1425,2559,928,754,479,0,54
1388,1077,1072,1672,714,0,42
694,107,2278,1263,1208,277,71
1341,227,1452,699,1734,53,51
1257,157,1058,958,778,492,40
1348,41,1174,778,1469,0,44
1378,642,1982,1572,1319,121,84
1395,1199,3013,1791,1429,0,77
1328,1325,1159,994,817,1454,64
1333,220,1394,1297,863,362,47
1408,305,1006,1622,1538,0,64
1411,455,1323,697,968,0,75
1316,233,1868,1240,1556,420,40
1347,438,1199,1075,850,37,42
1352,1713,2426,376,1300,0,49
694,38,2480,466,866,0,31
676,1010,2694,388,650,0,36
1360,511,1933,1122,688,335,46
1374,1699,770,1199,1274,406,59
1365,256,1129,1185,1206,0,42
1326,1482,1029,1062,561,614,44
1388,103,1165,1000,787,218,53
1384,863,1322,1501,892,2,46
1380,1561,1203,1564,1031,37,73
1407,617,2337,923,900,665,53
1297,38,1120,1174,729,811,46
1411,1254,842,360,588,0,52
1385,167,1139,1191,1002,0,37
704,904,2261,1183,1480,0,62
1426,332,1259,2026,1868,0,65
1374,278,1946,617,1515,313,38
1375,511,2259,1683,1003,285,66
1419,1038,1888,1009,1009,280,35
1425,1504,1408,1279,804,130,55
1384,9,1017,1444,729,0,41
1414,420,2528,1018,1614,0,73
1353,231,1427,1228,1337,0,62
1418,1642,1755,1306,987,0,72
1364,41,3234,384,1629,90,35
1391,604,3221,1795,1079,0,67
682,22,2725,430,1387,311,21
1406,310,1216,1342,1034,142,50
1357,698,1300,1268,1303,0,63
1009,958,3153,1244,1150,77,76
1412,1172,1846,1689,1077,0,59
1424,1228,969,1065,1135,0,55
694,807,3532,1172,1315,522,63
1420,141,1591,1629,1162,356,69
1404,1161,2414,1741,1421,0,70
690,985,1216,961,1067,763,27
1425,1344,1215,1443,1404,0,79
1361,1126,1896,1113,877,0,22
1126,2205,1297,1345,1152,0,63
1409,724,1245,825,986,796,71
1387,175,1441,376,450,0,49
1382,270,1756,1304,1377,0,63
1409,186,942,1520,1492,0,63
677,1021,3432,537,2062,85,47
1349,113,1502,1645,1299,338,69
1393,1666,1429,1562,1441,0,40
1328,1020,2167,697,966,432,78
1411,1991,1671,1292,1208,0,77
1364,1715,937,1125,1102,0,68
1395,1044,2186,1817,1007,17,56
1354,921,1625,1274,1293,41,74
1391,2374,1063,1227,877,0,41
1423,1081,1748,707,629,61,53
1419,478,1906,642,1067,39,82
1384,141,1058,1479,967,0,36
1389,970,1575,1518,1631,241,67
1404,254,1739,872,1236,1,76
1375,311,3003,1760,770,1,57
1419,1282,1273,1761,1045,0,73
1402,161,2295,1200,1476,519,67
1384,1372,1131,1309,1029,0,59
1363,404,1628,1258,1290,0,53
1383,1318,872,914,1260,276,60
1346,180,1018,671,1550,0,42
1372,1533,1571,1106,836,49,42
1382,1099,1235,1260,866,0,38
1418,1746,904,395,916,0,74
1413,299,866,1083,1362,520,78
1419,1211,1264,853,839,308,61
1302,1607,1167,808,1175,602,55
1395,370,3075,1005,1211,0,62
1366,204,2172,1125,937,0,28
1347,2194,1322,1646,636,53,36
1395,17,2623,1803,1078,0,55
1361,599,1026,1074,1038,3,44
1357,38,2586,911,827,537,60
1405,1223,2613,351,1255,0,61
1349,1249,877,839,1655,0,41
1349,777,1233,1011,895,0,32
1363,649,1434,1843,1887,171,56
1408,888,3192,562,1371,238,74
1374,926,1283,752,826,0,42
674,799,3306,396,1013,0,21
1427,968,1446,1665,1185,0,76
1412,2354,1034,445,966,350,61
1410,1827,1596,1389,1300,0,68
1363,553,1217,1089,883,100,41
1407,368,2449,964,895,534,58
1382,76,1154,1687,780,0,58
1352,388,889,968,1534,10,40
1412,909,1899,837,830,343,55
674,446,2447,1206,887,0,55
1375,417,2818,986,1078,399,64
1371,1700,2030,1794,1157,171,66
1352,38,1663,963,901,805,29
1365,87,1799,944,1551,407,81
682,185,2446,493,1621,0,39
1387,2020,2338,1758,857,24,48
681,747,1699,1104,942,0,35
1377,30,1102,935,985,305,57
1390,519,1851,1585,1169,0,79
1389,1510,1008,1491,1251,0,78
681,525,3380,1272,1657,237,37
1394,1447,1151,1604,1246,0,79
1347,1854,1801,1523,1102,144,78
1378,2160,1607,578,1581,570,51
1385,511,1203,1209,707,342,46
1382,2352,1465,1483,745,0,30
1426,1352,417,605,441,0,49
1425,516,1971,1174,1397,19,60
1379,810,811,862,1371,172,57
1349,175,1166,609,1465,410,39
1412,2029,2022,1003,1250,0,70
690,1234,1260,538,1009,176,35
1410,466,2589,975,872,51,56
1341,385,1710,1247,1397,0,64
1324,1500,1944,1419,663,401,56
1401,1558,2427,1820,1347,0,71
691,360,2688,512,729,0,33
1340,587,1137,1298,1284,0,60
1411,2029,1052,1709,1670,295,56
1387,455,1553,1424,965,0,55
1414,703,1504,796,1035,0,34
1403,1625,1255,891,1389,0,51
1428,258,1825,1694,1464,0,67
1406,788,1737,367,898,695,32
1369,214,2114,1279,1488,65,57
1355,2289,1497,770,1368,534,35
1385,1474,1260,1474,1360,0,51
1370,0,1793,825,632,441,46
1367,274,1655,1320,1037,0,58
990,511,2226,1317,1719,525,41
1409,1381,639,391,576,367,48
1423,308,1923,1216,1018,0,63
1402,317,2300,1301,1152,3,74
1420,745,1048,409,407,0,43
1379,412,955,1757,801,0,55
1335,589,1478,1319,1242,0,61
1365,240,2473,502,631,0,62
1379,811,1122,1270,996,0,58
1423,418,1675,1405,971,0,70
671,175,2293,1206,1323,342,62
710,348,2238,428,1168,0,59
710,-6,3180,1179,1186,390,77
676,435,2087,662,974,234,52
1385,830,1129,1132,771,2,50
1389,152,1754,1771,1059,0,53
1390,1302,971,964,1097,0,37
1367,214,908,1286,1578,0,57
1387,2299,1768,975,1432,0,47
1422,811,1514,1184,955,0,59
1362,1821,600,904,850,0,59
1367,937,2357,1663,751,0,46
1374,728,2932,721,1076,327,52
1392,1342,924,1404,1663,0,54
1393,938,1796,1072,1552,0,52
1399,1864,964,1511,1389,0,40
1388,149,1581,1743,891,0,57
1425,1922,917,1051,1292,0,53
673,267,2615,425,1309,12,31
1405,295,2170,946,707,0,46
1384,22,2820,1102,618,0,51
681,481,2284,437,1458,2,25
1326,61,2151,748,1169,395,41
1423,1190,2075,1835,1100,187,76
1419,852,1704,1394,1375,0,59
1321,694,1634,1345,1124,571,63
688,477,3102,1236,1270,0,37
1389,1009,1010,1690,929,394,51
1410,877,2206,1676,1544,208,86
1389,276,1054,1500,1503,57,74
